Time(year-month-day h:m:s),Total solar irradiance (W/m2),Direct normal irradiance (W/m2),Global horicontal irradiance (W/m2),Air temperature  (°C) ,Atmosphere (hpa),Relative humidity (%),Power (MW)
2020-08-25 13:15:00,733.47,529.2,124.05,33.61,854.05,7.69,50.93 
2020-08-25 13:30:00,755.77,545.29,125.68,33.45,853.95,6.7,48.62 
2020-08-25 13:45:00,767.39,553.67,128.5,33.9,853.78,5.96,49.14 
2020-08-25 14:00:00,785.58,566.8,130.56,34.85,853.54,4.73,47.80 
2020-08-25 14:15:00,792.03,571.45,136.74,34.55,853.28,3.92,46.66 
2020-08-25 14:30:00,795.33,573.83,141.98,35.41,853.06,4.19,44.66 
2020-08-25 14:45:00,808.7,583.48,146.71,34.47,852.88,4.1,43.98 
2020-08-25 15:00:00,805.73,581.34,145.62,34.96,852.7,2.93,43.65 
2020-08-25 15:15:00,808.97,583.67,141.1,36.28,852.54,0.98,45.10 
2020-08-25 15:30:00,807.53,582.64,137.79,36.9,852.44,4.3,48.00 
2020-08-25 15:45:00,800.05,577.23,129.6,37.17,852.31,4.01,47.51 
2020-08-25 16:00:00,794.34,573.12,121.99,37.25,852.14,3.69,45.62 
2020-08-25 16:15:00,779.22,562.21,116.57,37.29,852.04,481.88,45.74 
2020-08-25 16:30:00,758.95,547.58,111.79,37.26,851.89,1268.61,46.24 
2020-08-25 16:45:00,735.94,530.98,105.13,36.81,851.72,3495.19,47.57 
2020-08-25 17:00:00,713.39,514.71,99.21,36.83,851.59,1137.02,46.92 
2020-08-25 17:15:00,681.09,491.4,94.99,36.92,851.4,749.19,51.33 
2020-08-25 17:30:00,653.58,471.56,91.18,37.44,851.22,6553.07,53.43 
2020-08-25 17:45:00,623.54,449.88,89.33,37.29,851.07,0.4,55.97 
2020-08-25 18:00:00,577.73,416.83,88.5,37.21,851.07,1.48,58.15 
2020-08-25 18:15:00,543.2,391.92,87.26,37.23,850.99,1.97,55.22 
2020-08-25 18:30:00,497.41,358.88,84.5,37.33,850.93,1.66,48.95 
2020-08-25 18:45:00,447.11,322.59,81.46,37.22,850.96,1.55,42.63 
2020-08-25 19:00:00,395.45,285.32,77.2,37.29,850.9,1.2,35.90 
2020-08-25 19:15:00,339.5,244.95,72.14,37.15,850.83,3102.15,29.45 
2020-08-25 19:30:00,281.82,203.33,66.98,37.06,850.78,3078.82,23.17 
2020-08-25 19:45:00,228.36,164.76,62.02,36.93,850.69,0.45,17.27 
2020-08-25 20:00:00,177.66,128.18,55.47,36.82,850.67,1.09,12.06 
2020-08-25 20:15:00,133.51,96.33,47.81,36.39,850.65,1.28,8.05 
2020-08-25 20:30:00,90.09,65,36.73,35.98,850.53,3.07,5.10 
2020-08-25 20:45:00,53.31,38.46,25.28,35.48,850.47,4.2,2.77 
2020-08-25 21:00:00,22.19,16.01,11.97,34.84,850.47,4.83,0.83 
2020-08-25 21:15:00,1.19,0.86,0.87,34.25,850.5,5.27,0.29 
2020-08-25 21:30:00,0,0,0,33.51,850.56,6.5,0.33 
2020-08-25 21:45:00,0,0,0,32.13,850.64,7.79,0.34 
2020-08-25 22:00:00,0,0,0,30.97,850.63,8.98,0.33 
2020-08-25 22:15:00,0,0,0,30.22,850.67,9.32,0.32 
2020-08-25 22:30:00,0,0,0,29.54,850.78,5.15,0.34 
2020-08-25 22:45:00,0,0,0,29.66,850.92,4.58,0.33 
2020-08-25 23:00:00,0,0,0,29.23,850.98,4.53,0.27 
2020-08-25 23:15:00,0,0,0,29.15,851,4.13,0.23 
2020-08-25 23:30:00,0,0,0,29.46,851.08,2.75,0.24 
2020-08-25 23:45:00,0,0,0,29,851.11,2.29,0.23 
2020-08-26 00:00:00,0,0,0,28.92,851.08,1.91,0.23 
2020-08-26 00:15:00,0,0,0,28.56,851.04,2,0.23 
2020-08-26 00:30:00,0,0,0,28.57,850.96,2.03,0.23 
2020-08-26 00:45:00,0,0,0,28.87,850.97,1.88,0.23 
2020-08-26 01:00:00,0,0,0,27.66,850.99,2.92,0.24 
2020-08-26 01:15:00,0,0,0,27.97,850.97,2.8,0.23 
2020-08-26 01:30:00,0,0,0,27.54,850.98,3.56,0.24 
2020-08-26 01:45:00,0,0,0,26.89,850.92,3.83,0.23 
2020-08-26 02:00:00,0,0,0,26.47,850.92,4.33,0.22 
2020-08-26 02:15:00,0,0,0,25.99,850.88,4.82,0.23 
2020-08-26 02:30:00,0,0,0,25.63,850.86,5.32,0.22 
2020-08-26 02:45:00,0,0,0,25.79,850.8,5.21,0.21 
2020-08-26 03:00:00,0,0,0,25.59,850.74,5.51,0.24 
2020-08-26 03:15:00,0,0,0,25.41,850.67,6.13,0.22 
2020-08-26 03:30:00,0,0,0,25.28,850.54,6.51,0.23 
2020-08-26 03:45:00,0,0,0,24.75,850.5,7.09,0.22 
2020-08-26 04:00:00,0,0,0,24.52,850.54,7.03,0.23 
2020-08-26 04:15:00,0,0,0,24.66,850.59,6.82,0.23 
2020-08-26 04:30:00,0,0,0,24.77,850.51,6.74,0.23 
2020-08-26 04:45:00,0,0,0,25,850.55,6.44,0.23 
2020-08-26 05:00:00,0,0,0,24.33,850.52,7,0.23 
2020-08-26 05:15:00,0,0,0,24.59,850.69,6.92,0.23 
2020-08-26 05:30:00,0,0,0,22.26,850.79,11.68,0.23 
2020-08-26 05:45:00,0,0,0,22.45,850.9,10.72,0.23 
2020-08-26 06:00:00,0,0,0,22.47,850.92,11.16,0.23 
2020-08-26 06:15:00,0,0,0,22.73,850.91,10.29,0.23 
2020-08-26 06:30:00,0,0,0,22.86,850.92,8.53,0.23 
2020-08-26 06:45:00,0,0,0,23.53,850.84,7.56,0.23 
2020-08-26 07:00:00,0,0,0,22.87,850.89,8.44,0.25 
2020-08-26 07:15:00,0,0,0,23.11,850.79,8.1,0.25 
2020-08-26 07:30:00,0,0,0,23.41,850.93,7.81,0.23 
2020-08-26 07:45:00,0,0,0,23.76,850.9,7.67,0.24 
2020-08-26 08:00:00,0,0,0,23.88,851.02,7.61,0.25 
2020-08-26 08:15:00,0,0,0,24.4,851.19,7.4,0.66 
2020-08-26 08:30:00,9.63,6.95,4.9,24.64,851.27,7.22,3.06 
2020-08-26 08:45:00,35.23,25.42,18.76,25.13,851.42,7.16,6.15 
2020-08-26 09:00:00,64.32,46.41,34.81,25.87,851.4,6.59,9.86 
2020-08-26 09:15:00,111.27,80.28,55.04,26.38,851.41,6.57,14.45 
2020-08-26 09:30:00,162.09,116.95,68.07,27.48,851.5,5.78,18.47 
2020-08-26 09:45:00,163.26,117.79,73.79,28.99,851.58,4.19,19.22 
2020-08-26 10:00:00,218.56,157.69,75.07,29.61,851.56,3.6,29.04 
2020-08-26 10:15:00,313.63,226.28,93.38,30.43,851.79,3.6,37.84 
2020-08-26 10:30:00,361.63,260.91,99.68,31.92,851.87,2.23,42.92 
2020-08-26 10:45:00,397,286.44,99.58,33.47,851.91,0.81,47.85 
2020-08-26 11:00:00,423.73,305.72,108.05,34.33,851.93,1092.34,44.09 
2020-08-26 11:15:00,474.59,342.42,116.21,34.39,851.86,1.73,50.87 
2020-08-26 11:30:00,468.69,338.16,116.12,34.8,851.94,0.3,58.99 
2020-08-26 11:45:00,574.72,414.66,132.13,33.94,851.96,0.89,67.35 
2020-08-26 12:00:00,581.54,419.58,127.22,34.89,851.89,1.53,70.25 
2020-08-26 12:15:00,610.33,440.35,126.5,36.47,851.84,0.19,73.45 
2020-08-26 12:30:00,665.81,480.38,123.33,36.07,851.65,1442.03,73.04 
2020-08-26 12:45:00,664.05,479.12,124.16,34.56,851.45,0.95,68.53 
2020-08-26 13:00:00,701.08,505.83,122.61,34.84,851.24,0.87,66.09 
2020-08-26 13:15:00,733,528.86,124.93,34.98,851.13,0.57,65.88 
2020-08-26 13:30:00,754.05,544.04,126.93,34.72,850.9,1.04,63.69 
2020-08-26 13:45:00,767.01,553.4,131.73,35.95,850.7,2140.82,64.94 
2020-08-26 14:00:00,777.69,561.11,141.95,35.4,850.37,5.53,63.13 
2020-08-26 14:15:00,793.59,572.58,152.14,36.02,850.14,4.67,60.15 
2020-08-26 14:30:00,769.61,555.27,159.53,35.8,849.92,4.68,60.66 
2020-08-26 14:45:00,804.33,580.32,161.07,37.06,849.67,3.52,58.34 
2020-08-26 15:00:00,808.71,583.48,160.5,37.2,849.45,3.64,57.64 
2020-08-26 15:15:00,790.34,570.23,158.98,36.78,849.35,2.8,57.28 
2020-08-26 15:30:00,802.61,579.09,149.77,37,849.25,2.69,57.86 
2020-08-26 15:45:00,798.42,576.06,141.63,37.06,849.13,1.21,57.89 
2020-08-26 16:00:00,791.36,570.97,129.67,37.42,848.74,6375.63,57.82 
2020-08-26 16:15:00,774.34,558.69,122.39,37.48,848.47,2970.96,59.81 
2020-08-26 16:30:00,768.67,554.6,121.06,37.45,848.22,1.22,61.28 
2020-08-26 16:45:00,748.98,540.39,121.78,37.72,848.02,1.92,63.31 
2020-08-26 17:00:00,708.29,511.03,108.2,37.8,847.76,1.75,69.07 
2020-08-26 17:15:00,687.58,496.09,107.21,38.02,847.47,1092.41,74.33 
2020-08-26 17:30:00,640.71,462.27,118.25,38.42,847.43,6552.21,56.35 
2020-08-26 17:45:00,460.75,332.43,142.8,38.35,847.39,6551.66,48.00 
2020-08-26 18:00:00,390.14,281.49,151.6,37.93,847.29,6551.92,34.05 
2020-08-26 18:15:00,256.91,185.36,121.69,37.75,847.3,6551.65,20.74 
2020-08-26 18:30:00,175.64,126.72,94.64,37.25,847.24,6552.47,15.33 
2020-08-26 18:45:00,125.45,90.51,67.4,36.93,847.28,6552.76,12.15 
2020-08-26 19:00:00,102.89,74.24,55.37,36.81,847.24,436.99,11.35 
2020-08-26 19:15:00,96,69.26,51.54,36.33,847.35,2.49,9.62 
2020-08-26 19:30:00,78.57,56.69,41.79,36.11,847.33,3.46,8.06 
2020-08-26 19:45:00,66.35,47.87,35.32,35.94,847.3,3.73,5.63 
2020-08-26 20:00:00,44.87,32.37,24.33,35.76,847.41,3.74,4.59 
2020-08-26 20:15:00,37.4,26.98,19.95,35.57,847.36,4.54,3.56 
2020-08-26 20:30:00,27.91,20.14,14.91,35.22,847.28,6.3,1.68 
2020-08-26 20:45:00,10.7,7.72,5.6,34.95,847.31,6.19,0.61 
2020-08-26 21:00:00,2.21,1.6,1.04,34.54,847.33,7.42,0.27 
2020-08-26 21:15:00,0,0,0,34.05,847.46,10.41,0.33 
2020-08-26 21:30:00,0,0,0,33.7,847.47,11.15,0.34 
2020-08-26 21:45:00,0,0,0,33.34,847.46,12.12,0.35 
2020-08-26 22:00:00,0,0,0,32.98,847.39,13.19,0.32 
2020-08-26 22:15:00,0,0,0,32.69,847.49,11.78,0.33 
2020-08-26 22:30:00,0,0,0,31.79,847.45,12.93,0.33 
2020-08-26 22:45:00,0,0,0,31.98,847.58,9.26,0.30 
2020-08-26 23:00:00,0,0,0,32.32,847.58,8.86,0.24 
2020-08-26 23:15:00,0,0,0,32.32,847.65,11.92,0.24 
2020-08-26 23:30:00,0,0,0,31.67,847.56,17.54,0.23 
2020-08-26 23:45:00,0,0,0,30.48,847.52,13.05,0.23 
2020-08-27 00:00:00,0,0,0,29.28,847.44,11.49,0.25 
2020-08-27 00:15:00,0,0,0,29.18,847.16,7.97,0.22 
2020-08-27 00:30:00,0,0,0,29.29,847.1,3.94,0.23 
2020-08-27 00:45:00,0,0,0,28.19,846.91,3.68,0.24 
2020-08-27 01:00:00,0,0,0,27.7,846.73,3.7,0.24 
2020-08-27 01:15:00,0,0,0,27.69,846.72,4.07,0.23 
2020-08-27 01:30:00,0,0,0,28.07,846.54,4.09,0.23 
2020-08-27 01:45:00,0,0,0,27.66,846.62,4.86,0.24 
2020-08-27 02:00:00,0,0,0,27.56,846.47,4.55,0.23 
2020-08-27 02:15:00,0,0,0,26.85,846.55,4.26,0.22 
2020-08-27 02:30:00,0,0,0,26.91,846.5,3.91,0.23 
2020-08-27 02:45:00,0,0,0,26.73,846.48,4.05,0.24 
2020-08-27 03:00:00,0,0,0,26.8,846.48,4.2,0.23 
2020-08-27 03:15:00,0,0,0,26.48,846.51,5.29,0.23 
2020-08-27 03:30:00,0,0,0,26.28,846.45,7.56,0.25 
2020-08-27 03:45:00,0,0,0,25.91,846.39,7.85,0.23 
2020-08-27 04:00:00,0,0,0,25.81,846.56,6.54,0.23 
2020-08-27 04:15:00,0,0,0,25.93,846.49,6.29,0.23 
2020-08-27 04:30:00,0,0,0,25.95,846.49,6.63,0.24 
2020-08-27 04:45:00,0,0,0,27.14,846.52,6.04,0.22 
2020-08-27 05:00:00,0,0,0,26.51,846.73,9.9,0.24 
2020-08-27 05:15:00,0,0,0,26.72,846.75,9.8,0.23 
2020-08-27 05:30:00,0,0,0,26.87,846.7,7.88,0.25 
2020-08-27 05:45:00,0,0,0,26.88,846.63,9.43,0.24 
2020-08-27 06:00:00,0,0,0,26.27,846.49,7.03,0.23 
2020-08-27 06:15:00,0,0,0,25.94,846.46,5.79,0.23 
2020-08-27 06:30:00,0,0,0,25.7,846.41,6.04,0.23 
2020-08-27 06:45:00,0,0,0,26.11,846.37,6.4,0.23 
2020-08-27 07:00:00,0,0,0,26.48,846.48,6.53,0.22 
2020-08-27 07:15:00,0,0,0,26.62,846.59,7.51,0.23 
2020-08-27 07:30:00,0,0,0,26.69,846.79,7.62,0.23 
2020-08-27 07:45:00,0,0,0,26.21,846.94,8.15,0.23 
2020-08-27 08:00:00,0,0,0,26.08,847.04,8.5,0.24 
2020-08-27 08:15:00,0,0,0,25.89,847.19,9.87,0.25 
2020-08-27 08:30:00,0,0,0,25.53,847.41,10.19,0.20 
2020-08-27 08:45:00,1.07,0.77,0.19,25.13,847.82,12.55,1.12 
2020-08-27 09:00:00,14.58,10.52,7.89,25.47,847.79,12.18,3.41 
2020-08-27 09:15:00,39.24,28.31,21.11,25.26,848.04,14.16,5.99 
2020-08-27 09:30:00,54.66,39.44,30.5,25.43,848.2,14.11,10.38 
2020-08-27 09:45:00,111.39,80.37,61.53,25.97,848.51,13.6,13.25 
2020-08-27 10:00:00,139.21,100.44,75.36,26.38,848.74,13.45,14.97 
2020-08-27 10:15:00,153.2,110.53,81.46,26.67,848.94,13.16,15.37 
2020-08-27 10:30:00,167.87,121.12,90.76,26.86,848.89,13.77,27.15 
2020-08-27 10:45:00,286.77,206.91,122.93,27.55,848.84,12.83,40.71 
2020-08-27 11:00:00,487.56,351.77,158.82,29.47,848.7,11.35,39.43 
2020-08-27 11:15:00,350.09,252.59,140.48,30.24,848.71,10.09,30.45 
2020-08-27 11:30:00,359.08,259.08,135.03,30.31,848.7,9.35,53.78 
2020-08-27 11:45:00,519.83,375.06,143.59,30.99,848.75,9.38,57.59 
2020-08-27 12:00:00,562.4,405.77,142.41,31.18,848.71,9.95,61.57 
2020-08-27 12:15:00,511.83,369.28,145.79,31.2,848.77,10.75,60.43 
2020-08-27 12:30:00,626.17,451.78,170.83,31.38,848.71,11.07,72.50 
2020-08-27 12:45:00,626.17,451.78,168.88,31.14,848.66,12.09,76.20 
2020-08-27 13:00:00,635.68,458.64,181.61,31.58,848.68,12.13,77.60 
2020-08-27 13:15:00,649.24,468.43,194.26,32.04,848.5,12.03,75.96 
2020-08-27 13:30:00,623.88,450.13,216.6,32.35,848.62,11.38,74.94 
2020-08-27 13:45:00,608.74,439.21,230.22,31.93,848.57,11.78,79.47 
2020-08-27 14:00:00,661.87,477.54,243.98,32.08,848.5,11.56,54.64 
2020-08-27 14:15:00,454.14,327.66,189.7,31.59,848.45,11.14,76.56 
2020-08-27 14:30:00,699.05,504.37,266.54,32.27,848.39,9.37,51.50 
2020-08-27 14:45:00,402.44,290.36,184.96,31.97,848.48,11.74,55.13 
2020-08-27 15:00:00,522.33,376.86,244.08,31.79,848.35,12.58,48.79 
2020-08-27 15:15:00,373.79,269.69,189.78,31.88,848.32,10.47,43.93 
2020-08-27 15:30:00,304.71,219.85,162.51,31.73,848.45,12.28,46.12 
2020-08-27 15:45:00,344.62,248.64,178.15,31.81,848.28,11.61,71.69 
2020-08-27 16:00:00,647.9,467.46,236.31,32.73,848.15,10.06,71.19 
2020-08-27 16:15:00,678.62,489.62,243.4,33.13,848.05,9.42,76.14 
2020-08-27 16:30:00,576.99,416.3,215.75,33.8,848.11,9.28,50.79 
2020-08-27 16:45:00,432.71,312.2,204.15,33.28,848.01,8.75,24.90 
2020-08-27 17:00:00,206.57,149.04,108.83,32.48,847.87,9.51,18.71 
2020-08-27 17:15:00,152.53,110.05,81.79,31.94,848.09,13.76,14.46 
2020-08-27 17:30:00,106.71,76.99,57.28,31.46,848.57,15.59,7.99 
2020-08-27 17:45:00,60.69,43.79,32.51,31.14,848.89,13.15,4.47 
2020-08-27 18:00:00,29.58,21.34,15.56,30.84,849.21,11.79,2.26 
2020-08-27 18:15:00,18.78,13.55,9.75,30.58,849.48,11.24,2.42 
2020-08-27 18:30:00,22,15.87,11.25,30.4,849.48,11.55,2.59 
2020-08-27 18:45:00,23.45,16.92,12.19,30.3,849.58,12,1.71 
2020-08-27 19:00:00,10.57,7.63,5.36,30.4,850.02,11.46,1.54 
2020-08-27 19:15:00,14.83,10.7,7.5,30.33,850.4,11.4,1.24 
2020-08-27 19:30:00,8.44,6.09,3.81,29.54,850.92,14.77,1.23 
2020-08-27 19:45:00,8.89,6.42,4.83,29.31,851.13,13.77,1.65 
2020-08-27 20:00:00,17.08,12.32,9.06,28.56,851.67,16.14,1.25 
2020-08-27 20:15:00,9.8,7.07,4.98,27.9,851.71,18.13,0.57 
2020-08-27 20:30:00,4.44,3.2,2.08,28.3,851.75,16.31,0.17 
2020-08-27 20:45:00,0.31,0.22,0,28.38,851.83,15.77,0.38 
2020-08-27 21:00:00,0,0,0,28.52,852.03,15.66,0.35 
2020-08-27 21:15:00,0,0,0,28.29,852.2,15.94,0.33 
2020-08-27 21:30:00,0,0,0,27.36,852.5,18.53,0.33 
2020-08-27 21:45:00,0,0,0,26.11,852.99,22.42,0.34 
2020-08-27 22:00:00,0,0,0,25.17,853.49,28.09,0.32 
2020-08-27 22:15:00,0,0,0,25.05,853.61,27.08,0.33 
2020-08-27 22:30:00,0,0,0,24.37,853.96,32.68,0.31 
2020-08-27 22:45:00,0,0,0,23.11,854.32,41.73,0.24 
2020-08-27 23:00:00,0,0,0,22.58,854.62,40.86,0.24 
2020-08-27 23:15:00,0,0,0,22.79,854.61,38.66,0.24 
2020-08-27 23:30:00,0,0,0,22.79,854.71,38.9,0.24 
2020-08-27 23:45:00,0,0,0,22.29,854.92,44.09,0.24 
2020-08-28 00:00:00,0,0,0,21.7,854.76,46.81,0.23 
2020-08-28 00:15:00,0,0,0,21.61,854.97,46.49,0.23 
2020-08-28 00:30:00,0,0,0,21.99,854.6,42.25,0.23 
2020-08-28 00:45:00,0,0,0,21.93,854.67,42.86,0.24 
2020-08-28 01:00:00,0,0,0,21.69,854.59,44.48,0.23 
2020-08-28 01:15:00,0,0,0,21.99,854.54,41.62,0.24 
2020-08-28 01:30:00,0,0,0,21.95,854.45,42.32,0.24 
2020-08-28 01:45:00,0,0,0,22.2,854.11,40.24,0.24 
2020-08-28 02:00:00,0,0,0,22.32,854.37,38.83,0.24 
2020-08-28 02:15:00,0,0,0,22.69,854.29,36.55,0.23 
2020-08-28 02:30:00,0,0,0,22.67,854.43,36.66,0.24 
2020-08-28 02:45:00,0,0,0,22.7,854.47,36.23,0.23 
2020-08-28 03:00:00,0,0,0,22.74,854.41,36.18,0.24 
2020-08-28 03:15:00,0,0,0,22.74,854.63,35.91,0.24 
2020-08-28 03:30:00,0,0,0,22.63,854.86,36.44,0.23 
2020-08-28 03:45:00,0,0,0,22.78,855.02,35.36,0.24 
2020-08-28 04:00:00,0,0,0,21.87,855.32,42.14,0.23 
2020-08-28 04:15:00,0,0,0,21.21,855.55,44.67,0.23 
2020-08-28 04:30:00,0,0,0,20.93,855.6,47.81,0.24 
2020-08-28 04:45:00,0,0,0,21.11,855.63,45.65,0.23 
2020-08-28 05:00:00,0,0,0,21.03,855.73,44.44,0.23 
2020-08-28 05:15:00,0,0,0,20.84,855.7,44.46,0.23 
2020-08-28 05:30:00,0,0,0,20.57,855.83,45.78,0.24 
2020-08-28 05:45:00,0,0,0,20.27,855.97,46.59,0.24 
2020-08-28 06:00:00,0,0,0,19.88,856.09,47.67,0.23 
2020-08-28 06:15:00,0,0,0,19.64,856.09,47.62,0.23 
2020-08-28 06:30:00,0,0,0,19.55,856.37,47.25,0.24 
2020-08-28 06:45:00,0,0,0,18.07,856.8,48.9,0.22 
2020-08-28 07:00:00,0,0,0,17.33,857.08,45.02,0.24 
2020-08-28 07:15:00,0,0,0,16.99,857.46,39.89,0.23 
2020-08-28 07:30:00,0,0,0,17.03,857.95,40.37,0.24 
2020-08-28 07:45:00,0,0,0,17.32,858.21,41.4,0.23 
2020-08-28 08:00:00,0,0,0,16.68,858.31,38.29,0.24 
2020-08-28 08:15:00,0,0,0,16.61,858.42,32.89,0.25 
2020-08-28 08:30:00,0,0,0,16.7,858.68,31.36,0.19 
2020-08-28 08:45:00,0,0,0,16.52,858.99,30.7,0.08 
2020-08-28 09:00:00,0.54,0.39,0.07,16.44,859.15,29.79,0.15 
2020-08-28 09:15:00,2,1.44,0.03,16.28,859.43,28.84,1.23 
2020-08-28 09:30:00,9.71,7,4.57,15.99,859.71,26.49,2.67 
2020-08-28 09:45:00,27.69,19.98,14.1,15.61,860.03,24.59,4.83 
2020-08-28 10:00:00,37.06,26.74,19.5,15.55,860.21,23.18,5.03 
2020-08-28 10:15:00,37.41,26.99,19.75,15.59,860.23,22.09,5.37 
2020-08-28 10:30:00,44,31.75,23.04,15.5,860.24,21.52,8.68 
2020-08-28 10:45:00,74.33,53.63,39.11,15.6,860.24,21.11,12.73 
2020-08-28 11:00:00,110.17,79.49,57.84,15.41,860.44,20.92,16.28 
2020-08-28 11:15:00,136.92,98.79,73.78,15.45,860.53,20.45,25.50 
2020-08-28 11:30:00,229.8,165.8,121.82,15.94,860.49,19.79,40.26 
2020-08-28 11:45:00,343.75,248.02,183.01,16.72,860.26,18.8,38.51 
2020-08-28 12:00:00,328.93,237.32,171.52,17.33,860.35,19.81,26.08 
2020-08-28 12:15:00,194.83,140.57,105.95,17.47,860.3,22.38,23.24 
2020-08-28 12:30:00,171.01,123.38,92.68,17.54,860.1,25.87,22.33 
2020-08-28 12:45:00,185.21,133.63,98.76,17.47,859.56,26.63,28.48 
2020-08-28 13:00:00,230.9,166.59,125.01,17.42,859.61,25.71,35.05 
2020-08-28 13:15:00,276.69,199.63,149.15,17.81,859.65,25.65,42.12 
2020-08-28 13:30:00,361.67,260.95,189.71,18.31,859.68,28.08,52.39 
2020-08-28 13:45:00,450.35,324.93,228.8,18.81,859.26,30.89,47.73 
2020-08-28 14:00:00,390.35,281.64,200.5,18.87,859.29,32.59,36.56 
2020-08-28 14:15:00,302.75,218.44,162.24,19.07,859.13,33.05,35.34 
2020-08-28 14:30:00,297.33,214.53,156.71,19.16,859.02,33.57,37.04 
2020-08-28 14:45:00,267.65,193.11,145.34,19.27,858.65,34.07,41.88 
2020-08-28 15:00:00,340.98,246.02,182,19.23,858.6,34.43,45.78 
2020-08-28 15:15:00,423.61,305.63,221.21,19.79,858.5,35.51,46.21 
2020-08-28 15:30:00,411.61,296.98,213.94,19.78,858.23,36.04,44.25 
2020-08-28 15:45:00,433.05,312.45,219.43,20.13,858.08,36.25,42.16 
2020-08-28 16:00:00,332.12,239.63,173.77,20.65,858.08,36.23,37.35 
2020-08-28 16:15:00,290.93,209.91,156.94,20.72,858.02,36.15,46.73 
2020-08-28 16:30:00,368.97,266.21,182.4,21.36,858.03,36.55,31.59 
2020-08-28 16:45:00,263.78,190.32,136.07,20.78,857.86,37.82,23.55 
2020-08-28 17:00:00,171.88,124.01,92.57,20.52,857.91,38.61,28.71 
2020-08-28 17:15:00,247.79,178.78,129.19,20.61,857.82,38.92,31.29 
2020-08-28 17:30:00,227.86,164.4,120.01,20.72,857.92,39.14,29.52 
2020-08-28 17:45:00,226.29,163.27,118.25,20.95,857.77,39.1,48.89 
2020-08-28 18:00:00,460.03,331.91,190.42,21.55,857.6,38.26,33.24 
2020-08-28 18:15:00,247.1,178.28,124.65,21.21,857.61,38.54,24.32 
2020-08-28 18:30:00,195.12,140.78,102.43,21.01,857.84,38.53,24.87 
2020-08-28 18:45:00,212.75,153.5,113.25,21.2,857.59,37.89,23.80 
2020-08-28 19:00:00,198.15,142.96,104.64,21.35,857.55,37.86,17.94 
2020-08-28 19:15:00,157.08,113.33,81.77,21.16,857.79,38.55,13.72 
2020-08-28 19:30:00,106.03,76.5,55.58,21.16,858.08,38.81,10.47 
2020-08-28 19:45:00,86.93,62.72,44.91,21.02,858.17,39.16,9.05 
2020-08-28 20:00:00,76.59,55.26,40.57,20.88,858.1,39.72,4.75 
2020-08-28 20:15:00,41.25,29.76,22.34,20.56,858.03,40.46,4.31 
2020-08-28 20:30:00,36.33,26.21,18.88,20.3,858.08,40.65,2.81 
2020-08-28 20:45:00,24.79,17.88,12.1,20.25,858.12,40.84,1.04 
2020-08-28 21:00:00,5.13,3.7,2.36,20.11,858.28,40.84,0.19 
2020-08-28 21:15:00,0,0,0,19.82,858.45,41.04,0.26 
2020-08-28 21:30:00,0,0,0,19.64,858.47,41.21,0.27 
2020-08-28 21:45:00,0,0,0,19.39,858.53,41.6,0.26 
2020-08-28 22:00:00,0,0,0,19.25,858.65,41.75,0.26 
2020-08-28 22:15:00,0,0,0,18.93,858.88,41.93,0.25 
2020-08-28 22:30:00,0,0,0,18.64,858.96,41.75,0.26 
2020-08-28 22:45:00,0,0,0,18.6,859.32,41.59,0.25 
2020-08-28 23:00:00,0,0,0,18.45,859.4,41.53,0.24 
2020-08-28 23:15:00,0,0,0,18.29,859.48,40.94,0.23 
2020-08-28 23:30:00,0,0,0,17.95,859.62,39.38,0.23 
2020-08-28 23:45:00,0,0,0,17.84,859.7,38.59,0.23 
2020-08-29 00:00:00,0,0,0,17.7,859.72,38.32,0.23 
2020-08-29 00:15:00,0,0,0,17.42,859.85,35.91,0.23 
2020-08-29 00:30:00,0,0,0,17.14,859.87,31.13,0.24 
2020-08-29 00:45:00,0,0,0,17.42,859.7,29.89,0.23 
2020-08-29 01:00:00,0,0,0,17.24,859.67,29.02,0.24 
2020-08-29 01:15:00,0,0,0,16.73,859.83,28.52,0.24 
2020-08-29 01:30:00,0,0,0,16.94,859.8,26.85,0.23 
2020-08-29 01:45:00,0,0,0,16.76,859.78,27.18,0.24 
2020-08-29 02:00:00,0,0,0,16.97,859.74,28.05,0.24 
2020-08-29 02:15:00,0,0,0,16.17,859.73,28.57,0.25 
2020-08-29 02:30:00,0,0,0,16.18,859.76,27.34,0.25 
2020-08-29 02:45:00,0,0,0,15.8,859.74,25.57,0.24 
2020-08-29 03:00:00,0,0,0,15.46,859.65,24.29,0.23 
2020-08-29 03:15:00,0,0,0,15.41,859.65,22.66,0.23 
2020-08-29 03:30:00,0,0,0,15.48,859.62,22.27,0.23 
2020-08-29 03:45:00,0,0,0,15.54,859.47,21.9,0.24 
2020-08-29 04:00:00,0,0,0,15.47,859.55,21.7,0.24 
2020-08-29 04:15:00,0,0,0,14.9,859.66,21.93,0.24 
2020-08-29 04:30:00,0,0,0,14.3,859.62,22.03,0.25 
2020-08-29 04:45:00,0,0,0,14.81,859.74,21.12,0.24 
2020-08-29 05:00:00,0,0,0,14.77,859.69,20.9,0.25 
2020-08-29 05:15:00,0,0,0,15.38,859.72,20.77,0.24 
2020-08-29 05:30:00,0,0,0,14.89,859.75,21.66,0.25 
2020-08-29 05:45:00,0,0,0,14.15,859.74,22.12,0.24 
2020-08-29 06:00:00,0,0,0,13.71,859.81,21.87,0.23 
